,product_url,name_product,rating_product,rating_count_product,quantity_5_star,quantity_4_star,quantity_3_star,quantity_2_star,quantity_1_star,count_cmt,images_video,sold_out,low_price,hight_price,price,inventory,return_7_days,authentic,freeship_x,shopee_guaranteed,company,shop_name,shopee_mall_x,shop_total_review,total_products,response_rate,time_response,years_ex,follower,name,price_dis,price_nondis,freeship_y,rating,rating_count,monthly_sold,store_location,monthly_event,favorite_product,shopee_mall_y,discount_tag,image,ShopDacBiet
715,https://shopee.vn/boroo97-(A534)-%C4%90i%E1%BB%87n-tho%E1%BA%A1i-xiaomi-c%C5%A9-_nana-beanna-i.452968860.10907408017?position=893,boroo97 (A534) Điện thoại xiaomi cũ _nana beanna,,,,,,,,,,5,,,5000000.0,995,,,,3 Ngày Trả Hàng / Hoàn Tiền,BOROO,boroo.97,False,0,76,57%,trong vài giờ,4 tháng trước,6,boroo97 (A534) Điện thoại xiaomi cũ _nana beanna,5.000.000,₫5.000.000,False,,,3/tháng,Hà Nội,False,,False,,https://cf.shopee.vn/file/2840b8e4d4a7827b2ae07c8a82c975de_tn,False
716,https://shopee.vn/X%E1%BA%A2-KHO-%C4%90i%E1%BB%87n-tho%E1%BA%A1i-k7-ki%E1%BB%83u-d%C3%A1ng-sang-tr%E1%BB%8Dng-Full-Box-i.438887870.9152269156?position=894,XẢ KHO Điện thoại k7 kiểu dáng sang trọng Full Box,,,,,,,,,,4,,,860000.0,23,,,,3 Ngày Trả Hàng / Hoàn Tiền,Điện Thoại Đẹp Độc Lạ,dienthoaidepdocla,False,5,27,13%,trong vài giờ,5 tháng trước,3,XẢ KHO Điện thoại k7 kiểu dáng sang trọng Full Box,860.000,₫860.000,False,,,3/tháng,Bắc Ninh,False,,False,,https://cf.shopee.vn/file/c999c177ec1e4235a304ef0d89dffdb6_tn,False
717,https://shopee.vn/K%E1%BB%87-D%C3%A1n-T%C6%B0%E1%BB%9Dng-Gi%C3%A1-%C4%90%E1%BB%A1-S%E1%BA%A1c-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-C%C3%B3-M%C3%B3c-Treo-Gi%E1%BB%AF-D%C3%A2y-%C4%90i%E1%BB%87n-i.35710724.6892365122?position=895,Kệ Dán Tường Giá Đỡ Sạc Điện Thoại - Có Móc Treo Giữ Dây Điện,,,,,,,,,,7,,,16999.0,493,,,,3 Ngày Trả Hàng / Hoàn Tiền,HÀNG GIA DỤNG GIA SỈ,vo_thi_nhu_quynh,False,372,61,82%,trong vài giờ,4 năm trước,584,Kệ Dán Tường Giá Đỡ Sạc Điện Thoại - Có Móc Treo Giữ Dây Điện,16.999,₫16.999,False,,,3/tháng,Đà Nẵng,True,,False,,https://cf.shopee.vn/file/54f92d3bee22bdb1f49eaafede08b57a_tn,False
718,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Google-nexus-5x-32G-i.310036275.6391076997?position=896,Điện thoại Google nexus 5x 32G,1.0,1.0,,,,,,,,7,730000.0,450000.0,,2,,,,3 Ngày Trả Hàng / Hoàn Tiền,TrườngBMmobile,truongbmmobile89,False,285,148,90%,trong vài giờ,13 tháng trước,490,Điện thoại Google nexus 5x 32G,150.000,₫150.000,True,1.0,1.0,4/tháng,Hà Nội,False,,False,,https://cf.shopee.vn/file/6a0c1252b7e27a36f076a6e684dc19b7_tn,False
719,https://shopee.vn/-SALE-R%E1%BA%BA-V%C3%94-%C4%90%E1%BB%8ACH-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Xiaomi-Mi-A1-Xiaomi-A1-2sim-ram-4G-64G-m%E1%BB%9Bi-zin-CH%C3%8DNH-H%C3%83NG-B%E1%BA%A3o-h%C3%A0nh-12-th%C3%A1ng-i.122206336.3990191179?position=898,"Yêu Thích
[ SALE - RẺ VÔ ĐỊCH ] điện thoại Xiaomi Mi A1 - Xiaomi A1 2sim ram 4G/64G mới zin CHÍNH HÃNG - Bảo hành 12 tháng",,,,,,,,,,4,3850000.0,3450000.0,,20597,,,,3 Ngày Trả Hàng / Hoàn Tiền,smartphone_baochau,smartphone_baochau,False,"14,3k","1,1k",89%,trong vài giờ,33 tháng trước,"12,7k",[ SALE - RẺ VÔ ĐỊCH ] điện thoại Xiaomi Mi A1 - Xiaomi A1 2sim ram 4G/64G mới zin CHÍNH HÃNG - Bảo hành 12 tháng,3.450.000,₫3.450.000 - ₫3.850.000,False,,,3/tháng,TP. Hồ Chí Minh,True,Yêu thích,False,,https://cf.shopee.vn/file/340edc4f7a1fbc5a6e69ceb44c1da532_tn,True
720,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-SamSung-Galaxy-J7-Prime-2sim-(3GB-32GB)-Ch%C6%A1i-Li%C3%AAn-Qu%C3%A2n-T%E1%BB%91t-i.122206336.6466228896?position=899,"Yêu Thích
Điện Thoại SamSung Galaxy J7 Prime 2sim (3GB/32GB)- Chơi Liên Quân Tốt",4.78,23.0,20.0,0.0,,,,20.0,18.0,"4,3k",1729000.0,1679000.0,,16978,,,,3 Ngày Trả Hàng / Hoàn Tiền,smartphone_baochau,smartphone_baochau,False,"14,3k","1,1k",89%,trong vài giờ,33 tháng trước,"12,7k",Điện Thoại SamSung Galaxy J7 Prime 2sim (3GB/32GB)- Chơi Liên Quân Tốt,1.679.000,₫1.679.000 - ₫1.729.000,True,4.78,23.0,2/tháng,TP. Hồ Chí Minh,True,Yêu thích,False,"42%
GIẢM",https://cf.shopee.vn/file/f4cb5c1dc89c15cc58511f8efe045f6a_tn,True
721,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-SONY-XPERIA-XZ1-ram-4G-b%E1%BB%99-nh%E1%BB%9B-64G-m%E1%BB%9Bi-ch%C6%A1i-game-m%C6%B0%E1%BB%A3t-i.122206336.8900794688?position=900,"Yêu Thích
Điện thoại SONY XPERIA XZ1 ram 4G bộ nhớ 64G mới, chơi game mượt",4.38,53.0,42.0,6.0,,,,46.0,34.0,"5,1k",1798000.0,1698000.0,,18579,,,,3 Ngày Trả Hàng / Hoàn Tiền,smartphone_baochau,smartphone_baochau,False,"14,3k","1,1k",89%,trong vài giờ,33 tháng trước,"12,7k","Điện thoại SONY XPERIA XZ1 ram 4G bộ nhớ 64G mới, chơi game mượt",1.698.000,₫1.698.000 - ₫1.798.000,True,4.38,53.0,2/tháng,TP. Hồ Chí Minh,True,Yêu thích,False,"41%
GIẢM",https://cf.shopee.vn/file/77a37c36b4a5064619690a800f219674_tn,True
722,https://shopee.vn/-M%C3%81Y-H%C3%83NG-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Xiaomi-Redmi-Note-5-Pro-2sim-ram-4G-64G-c%C3%B3-Ti%E1%BA%BFng-Vi%E1%BB%87t-Ch%C3%ADnh-H%C3%A3ng-i.122206336.7237648731?position=902,"Yêu Thích
[ MÁY HÃNG ] điện thoại Xiaomi Redmi Note 5 Pro 2sim ram 4G/64G có Tiếng Việt - Chính Hãng",4.89,36.0,3.0,1.0,,,,35.0,35.0,"2,2k",2098000.0,1698000.0,,7260,,,,3 Ngày Trả Hàng / Hoàn Tiền,smartphone_baochau,smartphone_baochau,False,"14,3k","1,1k",89%,trong vài giờ,33 tháng trước,"12,7k",[ MÁY HÃNG ] điện thoại Xiaomi Redmi Note 5 Pro 2sim ram 4G/64G có Tiếng Việt - Chính Hãng,1.698.000,₫1.698.000 - ₫2.098.000,False,4.89,36.0,2/tháng,TP. Hồ Chí Minh,True,Yêu thích,False,"44%
GIẢM",https://cf.shopee.vn/file/29f932050851b5c741ea068e41c41089_tn,True
723,https://shopee.vn/-SALE-GI%C3%81-R%E1%BA%BA-S%E1%BB%90C-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Xiaomi-Redmi-4X-2sim-ram-2G-32G-m%E1%BB%9Bi-Ch%C3%ADnh-H%C3%A3ng-C%C3%B3-Ti%E1%BA%BFng-Vi%E1%BB%87t-i.122206336.4637726016?position=903,"Yêu Thích
[SALE - GIÁ RẺ SỐC] điện thoại Xiaomi Redmi 4X 2sim ram 2G/32G mới - Chính Hãng, Có Tiếng Việt",4.83,42.0,,,,,,,,880,1390000.0,949000.0,,19825,,,,3 Ngày Trả Hàng / Hoàn Tiền,smartphone_baochau,smartphone_baochau,False,"14,3k","1,1k",89%,trong vài giờ,33 tháng trước,"12,7k","[SALE - GIÁ RẺ SỐC] điện thoại Xiaomi Redmi 4X 2sim ram 2G/32G mới - Chính Hãng, Có Tiếng Việt",949.000,₫949.000 - ₫1.390.000,False,4.83,42.0,2/tháng,TP. Hồ Chí Minh,True,Yêu thích,False,"45%
GIẢM",https://cf.shopee.vn/file/3363e0da6f77ac8836b805e3323cce8c_tn,True
724,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Sony-Xperia-Z5-Premium-ram-3G-32G-m%E1%BB%9Bi-Ch%C3%ADnh-h%C3%A3ng-Ch%C6%A1i-Game-m%C6%B0%E1%BB%A3t-i.122206336.6536435779?position=904,"Yêu Thích
điện thoại Sony Xperia Z5 Premium ram 3G/32G mới Chính hãng - Chơi Game mượt",4.91,22.0,,,,,,,,355,2950000.0,2350000.0,,26327,,,,3 Ngày Trả Hàng / Hoàn Tiền,smartphone_baochau,smartphone_baochau,False,"14,3k","1,1k",89%,trong vài giờ,33 tháng trước,"12,7k",điện thoại Sony Xperia Z5 Premium ram 3G/32G mới Chính hãng - Chơi Game mượt,2.350.000,₫2.350.000 - ₫2.950.000,True,4.91,22.0,2/tháng,TP. Hồ Chí Minh,True,Yêu thích,False,,https://cf.shopee.vn/file/25e82c3b2c2ad8885acb2d5c863fb8a3_tn,True
725,https://shopee.vn/%C4%90I%E1%BB%86N-THO%E1%BA%A0I-OPPO-A37-(OPPO-NEO-9)-2SIM-%C4%90%E1%BA%B8P-12-TH%C3%81NG-B%E1%BA%A2O-H%C3%80NH-i.122206336.2018966713?position=905,"Yêu Thích
ĐIỆN THOẠI OPPO A37 (OPPO NEO 9) 2SIM ĐẸP 12 THÁNG BẢO HÀNH",4.64,25.0,22.0,1.0,,,,21.0,19.0,"1,9k",1238000.0,843000.0,,26426,,,,3 Ngày Trả Hàng / Hoàn Tiền,smartphone_baochau,smartphone_baochau,False,"14,3k","1,1k",89%,trong vài giờ,33 tháng trước,"12,7k",ĐIỆN THOẠI OPPO A37 (OPPO NEO 9) 2SIM ĐẸP 12 THÁNG BẢO HÀNH,843.000,₫843.000 - ₫1.238.000,True,4.64,25.0,2/tháng,TP. Hồ Chí Minh,True,Yêu thích,False,"39%
GIẢM",https://cf.shopee.vn/file/2ac2b23567c21b696ef66e4ee96c13ba_tn,True
726,https://shopee.vn/Apple-iPhone-12-Pro-256GB-i.88201679.3760839244?position=906,Apple iPhone 12 Pro 256GB,4.91,121.0,11.0,1.0,,,,60.0,52.0,369,,,34990000.0,5,7 ngày miễn phí trả hàng,Hàng chính hãng 100%,Miễn phí vận chuyển,,Apple Flagship Store,apple_flagship_store,True,"18,5k",129,99%,trong vài giờ,3 năm trước,"311,6k",Apple iPhone 12 Pro 256GB,28.190.000,₫34.990.000,True,4.91,121.0,2/tháng,TP. Hồ Chí Minh,True,,True,"19%
GIẢM",https://cf.shopee.vn/file/ee36c328b153eb692a2b10b330602dbd_tn,False
727,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Vsmart-Joy-4-(3GB-64GB)-H%C3%A0ng-ch%C3%ADnh-h%C3%A3ng-i.331695868.6062559043?position=907,Điện thoại Vsmart Joy 4 (3GB/64GB) - Hàng chính hãng,4.97,203.0,198.0,0.0,,,,133.0,99.0,401,,,3290000.0,4,7 ngày miễn phí trả hàng,Hàng chính hãng 100%,Miễn phí vận chuyển,,Long Hưng Mobile Mall,longhung_mobile,True,"2,7k",569,100%,trong vài giờ,11 tháng trước,"20,8k",Điện thoại Vsmart Joy 4 (3GB/64GB) - Hàng chính hãng,3.290.000,₫3.290.000,True,4.97,203.0,2/tháng,Bến Tre,True,,False,,https://cf.shopee.vn/file/366791bf2c98c2ef96c58bfabc2843fd_tn,False
728,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Ph%E1%BB%95-Th%C3%B4ng-Coolpad-Gi%C3%A1-R%E1%BA%BB-2-Sim-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Di-%C4%90%E1%BB%99ng-F110-BH-1-n%C4%83m-1-%C4%91%E1%BB%95i-1-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-i.185917181.4921864728?position=908,"Yêu Thích+
Điện Thoại Phổ Thông Coolpad Giá Rẻ 2 Sim -Điện Thoại Di Động - F110- BH 1 năm 1 đổi 1-Hàng Chính Hãng",4.9,143.0,134.0,1.0,,,,51.0,32.0,490,,,179000.0,8853,,,,3 Ngày Trả Hàng / Hoàn Tiền,Trust Link (Good Speed),trustlinkvn,False,"16,7k",400,98%,trong vài giờ,24 tháng trước,"16,4k",Điện Thoại Phổ Thông Coolpad Giá Rẻ 2 Sim -Điện Thoại Di Động - F110- BH 1 năm 1 đổi 1-Hàng Chính Hãng,179.000,₫249.000,True,4.9,143.0,2/tháng,TP. Hồ Chí Minh,True,,False,"28%
GIẢM",https://cf.shopee.vn/file/28bedfbc4259244a323db2517c53ab17_tn,True
729,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Samsung-J6-Samsung-Galaxy-J6-2018-2sim-(3GB-32GB)-Ch%C3%ADnh-h%C3%A3ng-m%E1%BB%9Bi-Chi%E1%BA%BFn-Game-m%C6%B0%E1%BB%A3t-i.122206336.6666221669?position=909,"Yêu Thích
điện thoại Samsung J6 - Samsung Galaxy J6 2018 2sim (3GB/32GB) Chính hãng mới, Chiến Game mượt",4.13,15.0,11.0,2.0,,,,15.0,14.0,909,1388000.0,1348000.0,,13926,,,,3 Ngày Trả Hàng / Hoàn Tiền,smartphone_baochau,smartphone_baochau,False,"14,3k","1,1k",89%,trong vài giờ,33 tháng trước,"12,7k","điện thoại Samsung J6 - Samsung Galaxy J6 2018 2sim (3GB/32GB) Chính hãng mới, Chiến Game mượt",1.348.000,₫1.348.000 - ₫1.388.000,False,4.13,15.0,2/tháng,TP. Hồ Chí Minh,True,Yêu thích,False,"44%
GIẢM",https://cf.shopee.vn/file/ffa86ca0c3ed88b1ec6e8a7e1cc5a03e_tn,True
730,https://shopee.vn/X%E1%BA%A3-kho-TRIPOD-C%C3%A2y-livestream-quay-video-t.i.k-t.o.k-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-k%E1%BA%B9p-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-qua-ngang-d%E1%BB%8Dc-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-tho%E1%BA%A3i-m%C3%A1i-i.42535231.6610199340?position=910,"Yêu Thích
Xả kho - [TRIPOD] Cây livestream, quay video t.i.k t.o.k điện thoại, kẹp điện thoại qua ngang dọc điện thoại thoải mái",4.99,68.0,,,,,,,,1k,135000.0,39000.0,,856,,,,3 Ngày Trả Hàng / Hoàn Tiền,KHO SỈ LẺ PHỤ KIỆN CÔNG NGHỆ,quangnguyen86,False,"1,2k",250,93%,trong vài phút,4 năm trước,21k,"Xả kho - [TRIPOD] Cây livestream, quay video t.i.k t.o.k điện thoại, kẹp điện thoại qua ngang dọc điện thoại thoải mái",39.000,₫39.000 - ₫135.000,True,4.99,68.0,2/tháng,Nam Định,True,Yêu thích,False,"44%
GIẢM",https://cf.shopee.vn/file/673783af1ff876415c3fbcc5ac698ba4_tn,False
731,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Ng%C6%B0%E1%BB%9Di-Gi%C3%A0-Masstel-Fami-11-Ch%E1%BB%AF-To-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-i.14947974.3301722430?position=911,"Yêu Thích
Điện Thoại Người Già Masstel Fami 11 - Chữ To - Hàng Chính Hãng",4.75,173.0,,,,,,,,451,,,295000.0,92,,,,3 Ngày Trả Hàng / Hoàn Tiền,TUẤN DƯƠNG MOBILE,tuanduongmobile,False,"32,9k",620,79%,trong vài giờ,5 năm trước,"20,3k",Điện Thoại Người Già Masstel Fami 11 - Chữ To - Hàng Chính Hãng,295.000,₫390.000,True,4.75,172.0,1/tháng,Hà Nội,True,Yêu thích,False,"24%
GIẢM",https://cf.shopee.vn/file/d7796f94b492806ab44e2d27a4b5cd6a_tn,True
732,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Xiaomi-3W-C%E1%BA%A3m-%E1%BB%A8ng-5inch-Ram-2G-B%E1%BB%99-Nh%E1%BB%9B-16G-Androi-6.0.1-T%E1%BA%A3i-Game-%E1%BB%A8ng-D%E1%BB%A5ng-Tho%E1%BA%A3i-M%C3%A1i-i.70094786.5060715073?position=912,"Yêu Thích
Điện Thoại Xiaomi 3W Cảm Ứng 5inch Ram 2G Bộ Nhớ 16G Androi 6.0.1 Tải Game Ứng Dụng Thoải Mái",4.66,145.0,119.0,4.0,,,,96.0,53.0,341,,,698000.0,182,,,,3 Ngày Trả Hàng / Hoàn Tiền,ALOFONE VIỆT NAM,alofonevietnam,False,"21,3k",350,98%,trong vài giờ,3 năm trước,"16,9k",Điện Thoại Xiaomi 3W Cảm Ứng 5inch Ram 2G Bộ Nhớ 16G Androi 6.0.1 Tải Game Ứng Dụng Thoải Mái,900.000,₫900.000,False,4.66,144.0,3/tháng,TP. Hồ Chí Minh,True,Yêu thích,False,,https://cf.shopee.vn/file/cec4c1aca7f954850f927b36f774e81f_tn,True
733,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Nokia-105-Zin-Ngon-B%E1%BB%95-R%E1%BA%BB-i.251968365.3957493945?position=913,"Điện Thoại Nokia 105 Zin, Ngon Bổ Rẻ",4.63,232.0,,,,,,,,712,139000.0,105000.0,,11226,,,,3 Ngày Trả Hàng / Hoàn Tiền,Shopbaolong2017,anhbinhminhv,False,908,83,59%,trong vài giờ,18 tháng trước,435,"Điện Thoại Nokia 105 Zin, Ngon Bổ Rẻ",105.000,₫105.000 - ₫139.000,False,4.63,232.0,2/tháng,Hà Nội,True,,False,,https://cf.shopee.vn/file/4edfefdf7ba28c2695213f2f55bb8921_tn,True
734,https://shopee.vn/-SI%C3%8AU-SALE-GI%C3%81-S%E1%BB%90C-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Xiaomi-Redmi-2-16G-Ch%C3%ADnh-h%C3%A3ng-2sim-Ch%C6%A1i-TiKtok-zalo-Fb-Youtube-m%C6%B0%E1%BB%A3t-i.122206336.8000793057?position=914,"Yêu Thích
[SIÊU SALE GIÁ SỐC] điện thoại Xiaomi Redmi 2 16G Chính hãng 2sim, Chơi TiKtok zalo Fb Youtube mượt",4.38,8.0,6.0,1.0,,,,8.0,6.0,736,1090000.0,789000.0,,211465,,,,3 Ngày Trả Hàng / Hoàn Tiền,smartphone_baochau,smartphone_baochau,False,"14,3k","1,1k",89%,trong vài giờ,33 tháng trước,"12,7k","[SIÊU SALE GIÁ SỐC] điện thoại Xiaomi Redmi 2 16G Chính hãng 2sim, Chơi TiKtok zalo Fb Youtube mượt",479.000,₫479.000 - ₫579.000,False,4.29,7.0,2/tháng,TP. Hồ Chí Minh,True,Yêu thích,False,"47%
GIẢM",https://cf.shopee.vn/file/d47c0899f36416ed6b2550567d6d6a26_tn,True
735,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Sony-Xperia-Z3-ram-3G-32G-m%E1%BB%9Bi-Ch%C6%A1i-Game-n%E1%BA%B7ng-m%C6%B0%E1%BB%A3t-i.122206336.4536432066?position=915,"Yêu Thích
điện thoại Sony Xperia Z3 ram 3G/32G mới - Chơi Game nặng mượt",4.67,42.0,36.0,2.0,,,,37.0,33.0,"2,5k",1999000.0,1799000.0,,43752,,,,3 Ngày Trả Hàng / Hoàn Tiền,smartphone_baochau,smartphone_baochau,False,"14,3k","1,1k",89%,trong vài giờ,33 tháng trước,"12,7k",điện thoại Sony Xperia Z3 ram 3G/32G mới - Chơi Game nặng mượt,1.799.000,₫1.799.000 - ₫1.999.000,True,4.67,42.0,2/tháng,TP. Hồ Chí Minh,True,Yêu thích,False,,https://cf.shopee.vn/file/fca5bfc7a1c390d8efef5b3de89c1b75_tn,True
736,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Xiaomi-Redmi-Note-2-2sim-Ram-2G-16G-m%E1%BB%9Bi-Ch%C3%ADnh-h%C3%A3ng-ch%C6%A1i-game-m%C6%B0%E1%BB%A3t-i.122206336.8800790796?position=917,"Yêu Thích
điện thoại Xiaomi Redmi Note 2 2sim Ram 2G/16G mới Chính hãng, chơi game mượt",4.08,12.0,,,,,,,,"1,8k",975000.0,619000.0,,16249,,,,3 Ngày Trả Hàng / Hoàn Tiền,smartphone_baochau,smartphone_baochau,False,"14,3k","1,1k",89%,trong vài giờ,33 tháng trước,"12,7k","điện thoại Xiaomi Redmi Note 2 2sim Ram 2G/16G mới Chính hãng, chơi game mượt",519.000,₫519.000 - ₫875.000,True,4.0,11.0,2/tháng,TP. Hồ Chí Minh,True,Yêu thích,False,"42%
GIẢM",https://cf.shopee.vn/file/b1afb9d6847c8ba97e4ad2f9638a3423_tn,True
737,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Xiaomi-Redmi-6A-Ram-3GB-b%E1%BB%99-nh%E1%BB%9B-32GB-m%C3%A1y-%C4%91%E1%BA%B9p-97-ch%C6%A1i-game-li%C3%AAn-qu%C3%A2n-freefire-m%C6%B0%E1%BB%A3t-i.214979459.3916459690?position=919,Điện Thoại Xiaomi Redmi 6A Ram 3GB bộ nhớ 32GB máy đẹp 97% chơi game liên quân freefire mượt,5.0,106.0,,,,,,,,134,1379000.0,1150000.0,,12,,,,3 Ngày Trả Hàng / Hoàn Tiền,Shop Online Điện thoại giá rẻ,luutuyen01,False,380,24,97%,trong vài phút,21 tháng trước,"7,2k",Điện Thoại Xiaomi Redmi 6A Ram 3GB bộ nhớ 32GB máy đẹp 97% chơi game liên quân freefire mượt,1.150.000,₫1.150.000 - ₫1.379.000,True,5.0,103.0,2/tháng,Nam Định,True,,False,"14%
GIẢM",https://cf.shopee.vn/file/81f3a8ebc567ae44e8ea52d7a32184f5_tn,False
738,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Samsung-Galaxy-J7-Prime-Ram-3GB-B%E1%BB%99-nh%E1%BB%9B-32GB-Ch%C3%ADnh-H%C3%A3ng-m%E1%BB%9Bi-%C4%91%E1%BA%B9p-keng-ch%C6%A1i-game-pubg-li%C3%AAn-qu%C3%A2n-freefire-m%C6%B0%E1%BB%A3t-i.214979459.4343867295?position=920,Điện Thoại Samsung Galaxy J7 Prime Ram 3GB Bộ nhớ 32GB Chính Hãng mới đẹp keng chơi game pubg liên quân freefire mượt,5.0,101.0,,,,,,,,120,,,1650000.0,1,,,,3 Ngày Trả Hàng / Hoàn Tiền,Shop Online Điện thoại giá rẻ,luutuyen01,False,380,24,97%,trong vài phút,21 tháng trước,"7,2k",Điện Thoại Samsung Galaxy J7 Prime Ram 3GB Bộ nhớ 32GB Chính Hãng mới đẹp keng chơi game pubg liên quân freefire mượt,1.650.000,₫2.500.000,True,5.0,101.0,2/tháng,Nam Định,True,,False,"34%
GIẢM",https://cf.shopee.vn/file/bb263c8107d78d3f36f6dfa6e13fed8b_tn,False
739,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Samsung-Galaxy-S21-Ultra-5G-H%C3%A0ng-ch%C3%ADnh-h%C3%A3ng-i.13442962.8115986306?position=921,Điện thoại Samsung Galaxy S21 Ultra 5G - Hàng chính hãng,5.0,19.0,19.0,0.0,,,,5.0,6.0,182,,,20990000.0,256,,,,3 Ngày Trả Hàng / Hoàn Tiền,Bichngocmobile,bichngocmobile,False,"1,6k",711,64%,trong vài giờ,5 năm trước,"12,9k",Điện thoại Samsung Galaxy S21 Ultra 5G - Hàng chính hãng,22.990.000,₫22.990.000 - ₫30.990.000,True,5.0,19.0,4/tháng,TP. Hồ Chí Minh,True,,False,,https://cf.shopee.vn/file/067efe7ac7117244b953a0df66b663fa_tn,False
740,https://shopee.vn/-H%C3%A0ng-ch%C3%ADnh-h%C3%A3ng-%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Nokia-105-(2017)-1-sim-4-ng%C3%A0y-ch%C6%B0a-s%E1%BA%A1c-b%E1%BA%A3o-h%C3%A0nh-6-th%C3%A1ng-i.158663650.4260080516?position=922,"[Hàng chính hãng] Điện thoại Nokia 105 (2017) 1 sim, 4 ngày chưa sạc bảo hành 6 tháng",4.77,39.0,,,,,,,,238,,,250000.0,88,,,,3 Ngày Trả Hàng / Hoàn Tiền,KHOICHI MART,hachi8892,False,399,76,71%,trong vài giờ,27 tháng trước,"4,2k","[Hàng chính hãng] Điện thoại Nokia 105 (2017) 1 sim, 4 ngày chưa sạc bảo hành 6 tháng",250.000,₫250.000,False,4.77,39.0,2/tháng,Hà Nội,False,,False,,https://cf.shopee.vn/file/ad5359ac4f4609c705fa5dffc910a158_tn,False
741,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Nokia-105-Zin-Ch%C3%ADnh-H%C3%A3ng-1-Sim-Like-New(-K%C3%A8m-Pin-S%E1%BA%A1c)-i.1657913.921565896?position=923,"Yêu Thích
Điện Thoại Nokia 105 Zin Chính Hãng 1 Sim Like New( Kèm Pin Sạc)",4.3,112.0,82.0,12.0,,,,63.0,21.0,422,125000.0,122000.0,,201,,,,3 Ngày Trả Hàng / Hoàn Tiền,hà bắc Store,thuythuy889,False,"22,5k",250,96%,trong vài phút,6 năm trước,43k,Điện Thoại Nokia 105 Zin Chính Hãng 1 Sim Like New( Kèm Pin Sạc),122.000,₫122.000 - ₫125.000,True,4.3,111.0,2/tháng,Hà Nội,True,Yêu thích,False,"45%
GIẢM",https://cf.shopee.vn/file/9b35b15b6770e17318b4abe264acadc6_tn,True
742,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Vsmart-Star-5-3GB-32GB-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-i.193124085.7983268623?position=924,Điện Thoại Vsmart Star 5 3GB/32GB - Hàng Chính Hãng,4.98,62.0,61.0,0.0,,,,35.0,29.0,116,,,2690000.0,0,7 ngày miễn phí trả hàng,Hàng chính hãng 100%,Miễn phí vận chuyển,,Điện Thoại Chính Hãng HồngHạnh,dienthoaichinhhanghonghanh,True,"7,3k",138,98%,trong vài giờ,23 tháng trước,"246,8k",Điện Thoại Vsmart Star 5 3GB/32GB - Hàng Chính Hãng,2.690.000,₫2.690.000,True,4.98,62.0,2/tháng,Bến Tre,True,,False,,https://cf.shopee.vn/file/d3a26401de6ba9b58cb3d5fd6b6acab3_tn,False
