,name,price_dis,price_nondis,freeship,rating,rating_count,monthly_sold,store_location,monthly_event,favorite_product,shopee_mall,discount_tag,product_url,image,ShopDacBiet
5068,điện thoại Oppo A3s ram 4G/64G 2sim mới- màn hình tai thỏ thời thượng,1.779.000,₫1.779.000 - ₫2.088.000,True,4.50,2,,TP. Hồ Chí Minh,True,Yêu thích,False,"27%
GIẢM",https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Oppo-A3s-ram-4G-64G-2sim-m%E1%BB%9Bi-m%C3%A0n-h%C3%ACnh-tai-th%E1%BB%8F-th%E1%BB%9Di-th%C6%B0%E1%BB%A3ng-i.11171175.6845347812?position=5248,https://cf.shopee.vn/file/cd61c861656a5c87902d4dd6e298da78_tn,True
5069,Điện thoại Xiaomi Redmi Note 8 Pro Likenew 99% Fullbox | Helio G90t | chuyên gaming,3.865.000,₫3.865.000,True,4.50,2,,Vĩnh Phúc,True,,False,,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Xiaomi-Redmi-Note-8-Pro-Likenew-99-Fullbox-Helio-G90t-chuy%C3%AAn-gaming-i.49974573.6342822751?position=5249,https://cf.shopee.vn/file/f16d89f3f9cf1a4f6a90911d61e9f842_tn,False
5070,"Điện Thoại LG V30 -Chip 835 ,Bộ Nhớ 64GB chơi game siêu mượt",2.450.000,₫2.450.000,True,4.50,2,,Hà Nội,True,,False,,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-LG-V30-Chip-835-B%E1%BB%99-Nh%E1%BB%9B-64GB-ch%C6%A1i-game-si%C3%AAu-m%C6%B0%E1%BB%A3t-i.83158649.6139471867?position=5250,https://cf.shopee.vn/file/162d5df6994d499bbb89606ebd4aab8d_tn,False
5071,Điện thoại samsung A70 hàng chính hãng ss VIỆT NAM ( được xem máy khi nhận hàng ),6.399.000,₫6.399.000,False,4.50,2,,Hà Nội,True,,False,,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-samsung-A70-h%C3%A0ng-ch%C3%ADnh-h%C3%A3ng-ss-VI%E1%BB%86T-NAM-(-%C4%91%C6%B0%E1%BB%A3c-xem-m%C3%A1y-khi-nh%E1%BA%ADn-h%C3%A0ng-)-i.140732790.2870209851?position=5251,https://cf.shopee.vn/file/e3e6861d7949dabd1715ecca1e134625_tn,False
5072,Bao da điện thoại nokia 3 rẻ ở hà nội,60.000,₫60.000,False,4.50,2,,Hà Nội,True,,False,,https://shopee.vn/Bao-da-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-nokia-3-r%E1%BA%BB-%E1%BB%9F-h%C3%A0-n%E1%BB%99i-i.11560834.2289075939?position=5252,https://cf.shopee.vn/file/b7a744899e91fdf677c4e01479d974a4_tn,False
5073,Nokia 2610 Full Box,159.000,₫159.000,True,4.50,2,,Bình Phước,True,,False,,https://shopee.vn/Nokia-2610-Full-Box-i.19004502.442565143?position=5253,https://cf.shopee.vn/file/6796224b5491e6d0f2fb00dca0b3eee8_tn,False
5074,"{Thanh Lý Xả Kho}_Điện Thoại Phổ Thông, Nokia 8310 Cũ Zin Chính Hãng_Điện Thoại Gía Rẻ Mới Nhất | TUÂN HƯNG YÊN",219.000,₫219.000 - ₫349.000,False,5.00,1,,Hưng Yên,False,Yêu thích,False,,https://shopee.vn/-Thanh-L%C3%BD-X%E1%BA%A3-Kho-_%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Ph%E1%BB%95-Th%C3%B4ng-Nokia-8310-C%C5%A9-Zin-Ch%C3%ADnh-H%C3%A3ng_%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-G%C3%ADa-R%E1%BA%BB-M%E1%BB%9Bi-Nh%E1%BA%A5t-TU%C3%82N-H%C6%AFNG-Y%C3%8AN-i.116554044.9244981876?position=5254,https://cf.shopee.vn/file/85169887ccf0c82f4b35b777774521f2_tn,True
5075,Vỏ điện thoại Nokia 215 có phím,70.000,₫70.000,True,3.71,7,,TP. Hồ Chí Minh,True,,False,,https://shopee.vn/V%E1%BB%8F-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Nokia-215-c%C3%B3-ph%C3%ADm-i.27056484.379033629?position=5255,https://cf.shopee.vn/file/1dadcb005f7271735c20ae3717278fa4_tn,False
5076,Điện thoại Samsung Galaxy J7 Duo,1.500.000,₫1.500.000,True,,,,TP. Hồ Chí Minh,True,,False,,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Samsung-Galaxy-J7-Duo-i.214361331.4113093465?position=5256,https://cf.shopee.vn/file/177fed755db31820155e1cd28fc837b4_tn,False
5077,"điện thoại Oppo A33 Neo 7 2sim ram 2G bộ nhớ 16G mới, Chơi TikTok zalo FB Youtube, Game Liên Quân/PUBG mượt",1.000.000,₫1.000.000 - ₫1.500.000,False,5.00,2,,TP. Hồ Chí Minh,True,,False,,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Oppo-A33-Neo-7-2sim-ram-2G-b%E1%BB%99-nh%E1%BB%9B-16G-m%E1%BB%9Bi-Ch%C6%A1i-TikTok-zalo-FB-Youtube-Game-Li%C3%AAn-Qu%C3%A2n-PUBG-m%C6%B0%E1%BB%A3t-i.48810739.3357206266?position=5257,https://cf.shopee.vn/file/7e04331d1b75fe20a8433641025c4c44_tn,False
5078,Điện Thoại Phổ Thông Giá Rẻ Điện Thoại COGO C21 Đập Đá Cho Người Già - OHNO Việt Nam,798.000,₫798.000,True,5.00,1,,TP. Hồ Chí Minh,True,,False,,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Ph%E1%BB%95-Th%C3%B4ng-Gi%C3%A1-R%E1%BA%BB-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-COGO-C21-%C4%90%E1%BA%ADp-%C4%90%C3%A1-Cho-Ng%C6%B0%E1%BB%9Di-Gi%C3%A0-OHNO-Vi%E1%BB%87t-Nam-i.11155048.3252878728?position=5258,https://cf.shopee.vn/file/f583fca09472372322d40e248a02f4dd_tn,False
5079,LOA THOẠI REDMI NOTE 7 ZIN CHÍNH HÃNG,150.000,₫150.000,False,5.00,1,,TP. Hồ Chí Minh,False,,False,,https://shopee.vn/LOA-THO%E1%BA%A0I-REDMI-NOTE-7-ZIN-CH%C3%8DNH-H%C3%83NG-i.103981990.2673718913?position=5259,https://cf.shopee.vn/file/1aeed1f6538ef51ad76eb25f5a5b3ccc_tn,False
5080,Điện thoại Samsung Galaxy J7 Duo(2018) 3Gb Ram 32Gb Rom.Hãng phân phối chính thức,3.900.000,₫3.900.000,False,5.00,1,,Phú Yên,False,,False,,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Samsung-Galaxy-J7-Duo(2018)-3Gb-Ram-32Gb-Rom.H%C3%A3ng-ph%C3%A2n-ph%E1%BB%91i-ch%C3%ADnh-th%E1%BB%A9c-i.12506218.1652345123?position=5260,https://cf.shopee.vn/file/7da277a258cfe18f46067741fabf99f1_tn,False
5081,Điện thoại Xiaomi Redmi 6A Ram 2Gb Rom 16Gb -Hàng chính hãng Digiworld,2.999.000,₫2.999.000,True,5.00,1,,Phú Yên,False,,False,,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Xiaomi-Redmi-6A-Ram-2Gb-Rom-16Gb-H%C3%A0ng-ch%C3%ADnh-h%C3%A3ng-Digiworld-i.12506218.1400718956?position=5261,https://cf.shopee.vn/file/85fdde2c9157e6447fb4bea869d1462f_tn,False
5082,Điện Thoại iP 7 Plus 128GB và 32GB Quốc Tế,3.650.000,₫3.650.000 - ₫4.850.000,True,5.00,1,,Hà Nội,True,,False,,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-iP-7-Plus-128GB-v%C3%A0-32GB-Qu%E1%BB%91c-T%E1%BA%BF-i.164296361.11314818670?position=5262,https://cf.shopee.vn/file/7ed7779697d3ca166888b2c57d5df7d4_tn,False
5083,Điện thoại cảm ứng Samsung Galaxy Core i8262 WiFi 3G Chơi Game Xem Video Giải Trí Thỏa Thích,760.000,₫760.000 - ₫780.000,False,4.00,4,,TP. Hồ Chí Minh,True,Yêu thích,False,,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-c%E1%BA%A3m-%E1%BB%A9ng-Samsung-Galaxy-Core-i8262-WiFi-3G-Ch%C6%A1i-Game-Xem-Video-Gi%E1%BA%A3i-Tr%C3%AD-Th%E1%BB%8Fa-Th%C3%ADch-i.83813714.3710030092?position=5263,https://cf.shopee.vn/file/bc952f2ecc7325d921f855fa5970135d_tn,False
5084,điện thoại samsung galaxy j7 prime / nguyên zin máy đẹp,2.100.000,₫2.100.000,True,5.00,2,,TP. Hồ Chí Minh,True,Yêu thích,False,,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-samsung-galaxy-j7-prime-nguy%C3%AAn-zin-m%C3%A1y-%C4%91%E1%BA%B9p-i.108110554.7718780841?position=5264,https://cf.shopee.vn/file/e86573e525d8625acad92352c724971e_tn,True
5085,"điện thoại Chính hãng Samsung Galaxy J7 2016 2sim ram 2G/16G mới, Camera siêu nét",1.690.000,₫1.690.000 - ₫1.790.000,True,5.00,2,,TP. Hồ Chí Minh,True,,False,,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Ch%C3%ADnh-h%C3%A3ng-Samsung-Galaxy-J7-2016-2sim-ram-2G-16G-m%E1%BB%9Bi-Camera-si%C3%AAu-n%C3%A9t-i.48810739.3257271372?position=5265,https://cf.shopee.vn/file/46f883111c1198b0819919db2fc52c31_tn,False
5086,"💥 Free Ship💥Điện thoại Vivo Y53 Ram 2Gb, ROm 16Gb (2 sim) - Bảo hành 12 tháng - fullbox tặng kèm ốp - Nhập khâu",1.050.000,₫1.210.000,True,5.00,2,,Hà Nội,True,,False,"13%
GIẢM",https://shopee.vn/%F0%9F%92%A5-Free-Ship%F0%9F%92%A5%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Vivo-Y53-Ram-2Gb-ROm-16Gb-(2-sim)-B%E1%BA%A3o-h%C3%A0nh-12-th%C3%A1ng-fullbox-t%E1%BA%B7ng-k%C3%A8m-%E1%BB%91p-Nh%E1%BA%ADp-kh%C3%A2u-i.173096505.11515806843?position=5266,https://cf.shopee.vn/file/9a012bbcad375fefd69df1d7f6fefc9e_tn,False
5087,"💖💖 Điện thoại CAT B35.💖💖 Chống Nước, CHống Va Đập / 4G / Wifi",1.350.000,₫1.350.000 - ₫1.400.000,False,5.00,2,,TP. Hồ Chí Minh,False,,False,,https://shopee.vn/%F0%9F%92%96%F0%9F%92%96-%C4%90i%E1%BB%87n-tho%E1%BA%A1i-CAT-B35.%F0%9F%92%96%F0%9F%92%96-Ch%E1%BB%91ng-N%C6%B0%E1%BB%9Bc-CH%E1%BB%91ng-Va-%C4%90%E1%BA%ADp-4G-Wifi-i.381884895.11301783993?position=5267,https://cf.shopee.vn/file/5d4da4e44060835d70088a63c394cca2_tn,False
5088,máy nokia 105 sx2016 máy cũ đã thay vỏ bảo hành 6 tháng,119.000,₫119.000,False,5.00,2,,Hà Nội,False,,False,,https://shopee.vn/m%C3%A1y-nokia-105-sx2016-m%C3%A1y-c%C5%A9-%C4%91%C3%A3-thay-v%E1%BB%8F-b%E1%BA%A3o-h%C3%A0nh-6-th%C3%A1ng-i.255883179.11116886164?position=5268,https://cf.shopee.vn/file/e9ad765ba16815f85675f0841361fa49_tn,False
5089,Điện thoại Samsung A32 (8GB/128GB) Chính Hãng,6.699.000,₫6.699.000,True,5.00,2,,TP. Hồ Chí Minh,True,Yêu thích,False,,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Samsung-A32-(8GB-128GB)-Ch%C3%ADnh-H%C3%A3ng-i.291705732.10704285926?position=5269,https://cf.shopee.vn/file/97eae7c25d6ea4883687e916fe5cae82_tn,True
5090,"Điện thoại samsung M62 (8G/256GB) Chính Hãng, Hàng Mới 100%, Nguyên Seal, Bảo hành 12 tháng chính hãng.",8.699.000,₫9.690.000,True,5.00,2,,Bắc Ninh,True,,False,"10%
GIẢM",https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-samsung-M62-(8G-256GB)-Ch%C3%ADnh-H%C3%A3ng-H%C3%A0ng-M%E1%BB%9Bi-100-Nguy%C3%AAn-Seal-B%E1%BA%A3o-h%C3%A0nh-12-th%C3%A1ng-ch%C3%ADnh-h%C3%A3ng.-i.498626636.10521790241?position=5270,https://cf.shopee.vn/file/aeb0d6735e0b227f9fca76df8fcc881c_tn,False
5091,"Combo 3 Siêu Rẻ- 3 Chiếc Nokia 105 (2016),Nokia 130,Nokia 101 Bản 2 Sim Zin Kèm Pin Sạc",380.000,₫380.000,True,5.00,2,,Hà Nội,True,Yêu thích,False,,https://shopee.vn/Combo-3-Si%C3%AAu-R%E1%BA%BB-3-Chi%E1%BA%BFc-Nokia-105-(2016)-Nokia-130-Nokia-101-B%E1%BA%A3n-2-Sim-Zin-K%C3%A8m-Pin-S%E1%BA%A1c-i.1657913.10505418541?position=5271,https://cf.shopee.vn/file/69c1f540a41fb6e5ed6f5404f29b491d_tn,True
5092,Màn hình Oppo F11 pro Bao giá toàn shopee,590.000,₫590.000,False,5.00,2,,Hà Nội,False,,False,,https://shopee.vn/M%C3%A0n-h%C3%ACnh-Oppo-F11-pro-Bao-gi%C3%A1-to%C3%A0n-shopee-i.19070037.10417165569?position=5272,https://cf.shopee.vn/file/6b0f3d93a755e78e97b2a8d9d3ea145d_tn,False
5093,Điện thoại OALE Q1 (3-SIM - Giá Rẻ) dùng cho người già - Bảo hành toàn quốc 12 tháng,249.000,₫249.000,False,5.00,3,,Hà Nội,True,Yêu thích,False,,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-OALE-Q1-(3-SIM-Gi%C3%A1-R%E1%BA%BB)-d%C3%B9ng-cho-ng%C6%B0%E1%BB%9Di-gi%C3%A0-B%E1%BA%A3o-h%C3%A0nh-to%C3%A0n-qu%E1%BB%91c-12-th%C3%A1ng-i.356826841.10203972679?position=5273,https://cf.shopee.vn/file/15a97aaa461eebab00257e9088792c91_tn,False
5094,Điện Thoại Vsmart Star 5 ( 4GB + 64GB )-Hàng Chính Hãng,2.690.000,₫3.290.000,False,5.00,2,,Hà Nội,False,,False,"18%
GIẢM",https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Vsmart-Star-5-(-4GB-64GB-)-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-i.115073315.10122679102?position=5274,https://cf.shopee.vn/file/1a89ad460a07f7d25b286a37ce53b9a3_tn,True
5095,,,,False,5.00,2,,,False,,False,,,,False
5096,,,,False,5.00,2,,,False,,False,,,,False
5097,,,,False,5.00,2,,,False,,False,,,,False
5098,,,,False,5.00,2,,,False,,False,,,,False
5099,,,,False,5.00,2,,,False,,False,,,,False
5100,Màn 7 plus loại 1 đẹp cảm ứng nhậy ảnh đẹp nét,350.000,₫350.000,False,5.00,2,,Hà Nội,False,,False,,https://shopee.vn/M%C3%A0n-7-plus-lo%E1%BA%A1i-1-%C4%91%E1%BA%B9p-c%E1%BA%A3m-%E1%BB%A9ng-nh%E1%BA%ADy-%E1%BA%A3nh-%C4%91%E1%BA%B9p-n%C3%A9t-i.135232541.9848657425?position=5280,https://cf.shopee.vn/file/493ca2ddf6905e99b1cbfcaa576ca3f2_tn,False
5101,TAI NGHE CHÍNH HÃNG KAKU KSC-503 BH 6 THÁNG,171.289,₫182.222,True,5.00,2,,TP. Hồ Chí Minh,True,Yêu thích,False,"6%
GIẢM",https://shopee.vn/TAI-NGHE-CH%C3%8DNH-H%C3%83NG-KAKU-KSC-503-BH-6-TH%C3%81NG-i.71374611.9824928683?position=5281,https://cf.shopee.vn/file/8d6bc342231d464bd18429bc0e0b3577_tn,True
5102,[GIẢM GIÁ] XÁC VSMART LIVE (V620A) HỎNG MÀN - BAO MAIN ZIN FULL,550.000,₫550.000,False,5.00,2,,Nam Định,True,,False,,https://shopee.vn/-GI%E1%BA%A2M-GI%C3%81-X%C3%81C-VSMART-LIVE-(V620A)-H%E1%BB%8ENG-M%C3%80N-BAO-MAIN-ZIN-FULL-i.338237533.9756451710?position=5282,https://cf.shopee.vn/file/cf4779195ee26876ae742ba91f0c3e5c_tn,False
5103,"Điện thoại pixel 4 nguyên zin áp suất, P-OLED, 5.7"", Full HD+ - Chatmobile Shop",5.250.000,₫5.250.000 - ₫5.490.000,False,5.00,2,,Hà Nội,True,,False,,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-pixel-4-nguy%C3%AAn-zin-%C3%A1p-su%E1%BA%A5t-P-OLED-5.7-Full-HD-Chatmobile-Shop-i.440331344.9686218160?position=5283,https://cf.shopee.vn/file/b8d60a35cdfab6a3b0a47af48e18b768_tn,False
5104,Điện thoại Nokia Bàn Phím 1202,36.000,₫36.000 - ₫168.000,True,5.00,2,,TP. Hồ Chí Minh,False,,False,,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Nokia-B%C3%A0n-Ph%C3%ADm-1202-i.98999745.9680762843?position=5284,https://cf.shopee.vn/file/63d0c3c3078f1a8faee9ea825d4b3526_tn,False
5105,"Điện thoại Masstel Fami 12, Chính hãng bảo hành 12 tháng",490.000,₫490.000,False,5.00,2,,Hà Nội,False,,False,,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Masstel-Fami-12-Ch%C3%ADnh-h%C3%A3ng-b%E1%BA%A3o-h%C3%A0nh-12-th%C3%A1ng-i.392829978.9618803466?position=5285,https://cf.shopee.vn/file/c0ae78b8dcecc3850d627f16fe801b6a_tn,False
5106,Điện Thoại Nokia 6630 Kèm Đế Sạc,1.655.000,₫1.655.000,False,5.00,2,,Đắk Lắk,True,,False,,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Nokia-6630-K%C3%A8m-%C4%90%E1%BA%BF-S%E1%BA%A1c-i.117763716.9528344041?position=5286,https://cf.shopee.vn/file/c96d3c4095d7a5d8d34298af1fc40489_tn,False
5107,Điện Thoại Xiaomi Redmi Note 5 Plus Full Tiếng Việt Fullbox tặng Ốp Bảo hành 1 đổi 1,2.189.000,₫2.189.000 - ₫2.199.000,False,5.00,2,,Hà Nội,True,,False,,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Xiaomi-Redmi-Note-5-Plus-Full-Ti%E1%BA%BFng-Vi%E1%BB%87t-Fullbox-t%E1%BA%B7ng-%E1%BB%90p-B%E1%BA%A3o-h%C3%A0nh-1-%C4%91%E1%BB%95i-1-i.440174679.9487056348?position=5287,https://cf.shopee.vn/file/97284da907be3a4c51eaa8cff351ee84_tn,False
5108,Điện thoại Mini cute 2 sim kết nối blutus,80.000,₫80.000 - ₫225.000,False,5.00,2,,TP. Hồ Chí Minh,False,,False,,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Mini-cute-2-sim-k%E1%BA%BFt-n%E1%BB%91i-blutus-i.178714260.9377518439?position=5288,https://cf.shopee.vn/file/6802386c2d22db2e3ecaf099f27c92fa_tn,False
5109,Nắp lưng đt Samsung S6E,60.000,₫60.000,False,5.00,2,,Hà Nội,True,,False,,https://shopee.vn/N%E1%BA%AFp-l%C6%B0ng-%C4%91t-Samsung-S6E-i.418171915.9344545929?position=5289,https://cf.shopee.vn/file/a82cc185169812fd0c113e0d372b0ff1_tn,False
5110,Điện thoại Xiaomi Mi 8 Lite RAM 4/64GB HÀNG MỚI 100% NGUYÊN HỘP BẢO HÀNH 12 THÁNG,2.950.000,₫3.050.000,False,5.00,2,,Hà Nội,False,,False,"3%
GIẢM",https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Xiaomi-Mi-8-Lite-RAM-4-64GB-H%C3%80NG-M%E1%BB%9AI-100-NGUY%C3%8AN-H%E1%BB%98P-B%E1%BA%A2O-H%C3%80NH-12-TH%C3%81NG-i.470174765.9281112093?position=5290,https://cf.shopee.vn/file/796cf1e434bf964d5180b6a23f4ded6b_tn,False
5111,Điện thoại 8g bypass,2.499.000,₫2.499.000 - ₫3.599.000,False,5.00,2,,TP. Hồ Chí Minh,True,,False,,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-8g-bypass-i.292424493.9273358104?position=5291,https://cf.shopee.vn/file/bdcd2bb657b9dbeeffced25a6df8bdef_tn,False
5112,Điện Thoại Oppo A57 Tặng Dán Kính Cường Lực Ram 3G Bộ Nhớ 32GB Chơi Game Mạnh Xem Youtube Mượt,1.490.000,₫1.490.000,False,5.00,2,,TP. Hồ Chí Minh,True,Yêu thích,False,,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Oppo-A57-T%E1%BA%B7ng-D%C3%A1n-K%C3%ADnh-C%C6%B0%E1%BB%9Dng-L%E1%BB%B1c-Ram-3G-B%E1%BB%99-Nh%E1%BB%9B-32GB-Ch%C6%A1i-Game-M%E1%BA%A1nh-Xem-Youtube-M%C6%B0%E1%BB%A3t-i.83813714.9242884155?position=5292,https://cf.shopee.vn/file/412a1d70a5ffd8e282c331b56940fec2_tn,False
5113,xác điện thoại j5 prime vỡ màn,350.000,₫350.000,False,5.00,2,,Nam Định,True,,False,,https://shopee.vn/x%C3%A1c-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-j5-prime-v%E1%BB%A1-m%C3%A0n-i.380870585.9229244964?position=5293,https://cf.shopee.vn/file/4f867b359bffc69e11d47c4458b1d3fd_tn,False
5114,NÚT HOME THAY THẾ CHO IPHONE 5G/ 5 THƯỜNG,25.000,₫25.000,False,5.00,2,,TP. Hồ Chí Minh,True,,False,,https://shopee.vn/N%C3%9AT-HOME-THAY-TH%E1%BA%BE-CHO-IPHONE-5G-5-TH%C6%AF%E1%BB%9CNG-i.286120765.9164175092?position=5294,https://cf.shopee.vn/file/c20d9a79dbdf7b141abb4f60165a4c1d_tn,False
5115,Điện Thoại Nokia 1202 Chính Hãng Bảo Hành 12 Tháng Chưa Sửa Chữa Nguyên Zin,220.000,₫220.000 - ₫250.000,False,5.00,2,,TP. Hồ Chí Minh,True,,False,,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Nokia-1202-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-Ch%C6%B0a-S%E1%BB%ADa-Ch%E1%BB%AFa-Nguy%C3%AAn-Zin-i.404523840.9129571137?position=5295,https://cf.shopee.vn/file/204e5e43af92aa294830d069cb06009d_tn,False
5116,Điện thoại Nokia 5130 XpressMusic - Chính Hãng - Full Phụ Kiện,299.000,₫299.000,False,5.00,2,,TP. Hồ Chí Minh,True,,False,,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Nokia-5130-XpressMusic-Ch%C3%ADnh-H%C3%A3ng-Full-Ph%E1%BB%A5-Ki%E1%BB%87n-i.404523840.9127438308?position=5296,https://cf.shopee.vn/file/43d9085e1c66d99d700d38160a0cd398_tn,False
5117,Cục Rung Oppo A5s / Realme C1 / A3s ( 1853 ) Zin Bốc Máy,38.000,₫38.000,False,5.00,2,,Tây Ninh,True,,False,,https://shopee.vn/C%E1%BB%A5c-Rung-Oppo-A5s-Realme-C1-A3s-(-1853-)-Zin-B%E1%BB%91c-M%C3%A1y-i.140781246.9104669343?position=5297,https://cf.shopee.vn/file/3a3c583514de7f2076766c7c1588d344_tn,True
5118,"điện thoại oppo.a.33, cũ, đẹp, chất lượng",599.000,₫899.000,False,5.00,2,,Hà Nội,False,,False,"33%
GIẢM",https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-oppo.a.33-c%C5%A9-%C4%91%E1%BA%B9p-ch%E1%BA%A5t-l%C6%B0%E1%BB%A3ng-i.62637851.9060704106?position=5298,https://cf.shopee.vn/file/5fab824f256d9b49a5c14ddf81941e22_tn,False
5119,ĐIỆN THOẠI MINI SIÊU MỎNG 4 SIM 4 SÓNG SERVO (Black)-TTHome,949.000,₫949.000,False,5.00,2,,TP. Hồ Chí Minh,True,,False,,https://shopee.vn/%C4%90I%E1%BB%86N-THO%E1%BA%A0I-MINI-SI%C3%8AU-M%E1%BB%8ENG-4-SIM-4-S%C3%93NG-SERVO-(Black)-TTHome-i.419514188.8939017347?position=5299,https://cf.shopee.vn/file/6a8a2f96d1bb3e09fe6d852a77cec052_tn,False
5120,Điện thoại cũ xem bóng đá EURO WC Việt Nam Redmi 6A - 2 SIM - màn hình to - pin tốt - cấu hình cao 2GB RAM 16GB bộ nhớ,1.120.000,₫1.120.000 - ₫1.180.000,False,5.00,2,,Hà Nội,True,Yêu thích,False,"48%
GIẢM",https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-c%C5%A9-xem-b%C3%B3ng-%C4%91%C3%A1-EURO-WC-Vi%E1%BB%87t-Nam-Redmi-6A-2-SIM-m%C3%A0n-h%C3%ACnh-to-pin-t%E1%BB%91t-c%E1%BA%A5u-h%C3%ACnh-cao-2GB-RAM-16GB-b%E1%BB%99-nh%E1%BB%9B-i.440881187.8867265330?position=5300,https://cf.shopee.vn/file/b97bca4bba9ae30f623101f407e024e4_tn,True
5121,nắp lưng điện thoại samsung A20 zin new,48.000,₫48.000,False,5.00,2,,Bắc Kạn,False,Yêu thích,False,,https://shopee.vn/n%E1%BA%AFp-l%C6%B0ng-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-samsung-A20-zin-new-i.36007605.8848401961?position=5301,https://cf.shopee.vn/file/e117c24a08c32500bf04ad8a6687f07b_tn,False
5122,Ốp Tpu in viền vuông phi hành gia 7plus đến 12promax,20.000,₫20.000 - ₫25.000,False,5.00,2,,Thái Nguyên,True,Yêu thích,False,,https://shopee.vn/%E1%BB%90p-Tpu-in-vi%E1%BB%81n-vu%C3%B4ng-phi-h%C3%A0nh-gia-7plus-%C4%91%E1%BA%BFn-12promax-i.105468239.8839855325?position=5302,https://cf.shopee.vn/file/eaf45070857afbc89c5ff58267761857_tn,True
5123,Điện Thoại Nokia N86,1.158.000,₫1.158.000,False,5.00,2,,Đắk Lắk,True,,False,,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Nokia-N86-i.117763716.8837219567?position=5303,https://cf.shopee.vn/file/fd5e25393061cfc8114f92f99d4ca3f7_tn,False
5124,linh kiện redmi note 4x,10.000,₫10.000 - ₫45.000,False,5.00,2,,Hà Nội,True,,False,,https://shopee.vn/linh-ki%E1%BB%87n-redmi-note-4x-i.277151794.8821197393?position=5304,https://cf.shopee.vn/file/6435f16956186a3184310a51251a3895_tn,False
5125,Điện Thoại Unihertz Titan New Sealbox BH 12 Tháng,8.990.000,₫8.990.000,False,5.00,2,,TP. Hồ Chí Minh,True,Yêu thích,False,,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Unihertz-Titan-New-Sealbox-BH-12-Th%C3%A1ng-i.31027513.8800766131?position=5305,https://cf.shopee.vn/file/45090a6a31e8e97313f519fda650ec7e_tn,True
5126,Điện thoại Samsung Galaxy A72 - Hàng Chính Hãng,10.290.000,₫10.290.000,True,5.00,2,,Hà Nội,True,,False,"14%
GIẢM",https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Samsung-Galaxy-A72-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-i.55194587.8737501113?position=5306,https://cf.shopee.vn/file/1a48126db05f7e6b97b012f210ed732b_tn,False
